"time","Equinor","Equinor( volume )"
"2020-12-11 11:05","148.35","1683"
"2020-12-11 11:06","148.4","2519"
"2020-12-11 11:07","148.4","1025"
"2020-12-11 11:08","148.4","1087"
"2020-12-11 11:09","148.4","820"
"2020-12-11 11:10","148.35","1465"
"2020-12-11 11:11","148.35","2251"
"2020-12-11 11:12","148.3","434"
"2020-12-11 11:13","148.3","1256"
"2020-12-11 11:14","148.35","1385"
"2020-12-11 11:15","148.35","300"
"2020-12-11 11:16","148.4","2274"
"2020-12-11 11:17","148.35","617"
"2020-12-11 11:18","148.4","1468"
"2020-12-11 11:19","148.3","3453"
"2020-12-11 11:21","148.25","1413"
"2020-12-11 11:22","148.3","2008"
"2020-12-11 11:23","148.35","2007"
"2020-12-11 11:24","148.35","1693"
"2020-12-11 11:25","148.4","16"
"2020-12-11 11:28","148.4","100"
"2020-12-11 11:29","148.35","6494"
"2020-12-11 11:30","148.4","1368"
"2020-12-11 11:31","148.4","852"
"2020-12-11 11:32","148.4","107"
"2020-12-11 11:33","148.3","1724"
"2020-12-11 11:34","148.2","2409"
"2020-12-11 11:35","148.15","1104"
"2020-12-11 11:36","148.15","677"
"2020-12-11 11:37","148.15","3722"
"2020-12-11 11:38","148.05","4168"
"2020-12-11 11:39","148.05","300"
"2020-12-11 11:40","148.05","904"
"2020-12-11 11:41","148.05","7989"
"2020-12-11 11:43","148","3642"
"2020-12-11 11:45","147.9","7163"
"2020-12-11 11:46","147.9","1257"
"2020-12-11 11:47","147.95","14"
"2020-12-11 11:48","148.1","10597"
"2020-12-11 11:49","148.15","606"
"2020-12-11 11:50","148.15","2998"
"2020-12-11 11:51","148.25","1596"
"2020-12-11 11:52","148.2","2260"
"2020-12-11 11:53","148.2","160"
"2020-12-11 11:54","148.1","1555"
"2020-12-11 11:55","148","1503"
"2020-12-11 11:56","147.95","2203"
"2020-12-11 11:57","147.9","868"
"2020-12-11 11:58","147.85","873"
"2020-12-11 11:59","147.85","3102"
"2020-12-11 12:00","147.85","3147"
"2020-12-11 12:01","147.85","662"
"2020-12-11 12:02","148.05","9359"
"2020-12-11 12:03","148","3937"
"2020-12-11 12:04","148","888"
"2020-12-11 12:05","147.95","316"
"2020-12-11 12:06","147.95","3926"
"2020-12-11 12:07","147.9","3248"
"2020-12-11 12:08","147.75","8145"
"2020-12-11 12:09","147.7","1555"
"2020-12-11 12:10","147.7","5935"
"2020-12-11 12:11","147.7","513"
"2020-12-11 12:12","147.8","4158"
"2020-12-11 12:13","147.75","3302"
"2020-12-11 12:14","147.75","858"
"2020-12-11 12:15","147.8","1513"
"2020-12-11 12:16","147.9","618"
"2020-12-11 12:17","147.8","6417"
"2020-12-11 12:18","147.85","776"
"2020-12-11 12:20","147.7","3600"
"2020-12-11 12:21","147.65","1696"
"2020-12-11 12:22","147.75","2125"
"2020-12-11 12:23","147.8","241"
"2020-12-11 12:24","147.7","2240"
"2020-12-11 12:25","147.7","171"
"2020-12-11 12:26","147.75","2377"
"2020-12-11 12:27","147.8","2404"
"2020-12-11 12:28","147.85","1060"
"2020-12-11 12:29","147.8","802"
"2020-12-11 12:30","147.9","345"
"2020-12-11 12:32","147.9","253"
"2020-12-11 12:33","148","720"
"2020-12-11 12:35","147.85","5128"
"2020-12-11 12:36","147.85","1050"
"2020-12-11 12:37","147.8","1115"
"2020-12-11 12:38","147.8","4484"
"2020-12-11 12:39","147.9","1310"
"2020-12-11 12:40","147.95","108"
"2020-12-11 12:41","147.85","6781"
"2020-12-11 12:42","147.9","3441"
"2020-12-11 12:43","147.9","362"
"2020-12-11 12:44","147.9","478"
"2020-12-11 12:45","147.95","596"
"2020-12-11 12:46","147.95","784"
"2020-12-11 12:47","147.95","1533"
"2020-12-11 12:48","147.95","9220"
"2020-12-11 12:49","147.9","4945"
"2020-12-11 12:50","147.95","716"
"2020-12-11 12:51","147.95","1410"
"2020-12-11 12:52","147.9","1072"
"2020-12-11 12:53","147.85","2619"
"2020-12-11 12:54","147.85","777"
"2020-12-11 12:55","147.8","1952"
"2020-12-11 12:56","147.85","5740"
"2020-12-11 12:57","147.9","1903"
"2020-12-11 12:58","147.95","5447"
"2020-12-11 12:59","148","2153"
"2020-12-11 13:00","148.1","5343"
"2020-12-11 13:01","147.95","5583"
"2020-12-11 13:02","148","912"
"2020-12-11 13:03","148.05","3446"
"2020-12-11 13:04","148.1","390"
"2020-12-11 13:05","148.1","564"
"2020-12-11 13:06","148.1","689"
"2020-12-11 13:07","148.15","5164"
"2020-12-11 13:08","148.25","2979"
"2020-12-11 13:09","148.25","255"
"2020-12-11 13:10","148.25","1624"
"2020-12-11 13:11","148.25","2"
"2020-12-11 13:12","148.25","557"
"2020-12-11 13:13","148.35","3883"
"2020-12-11 13:14","148.4","156"
"2020-12-11 13:15","148.35","11796"
"2020-12-11 13:16","148.45","4954"
"2020-12-11 13:17","148.45","1104"
"2020-12-11 13:18","148.5","4210"
"2020-12-11 13:19","148.6","1194"
"2020-12-11 13:20","148.6","2574"
"2020-12-11 13:21","148.5","3278"
"2020-12-11 13:22","148.4","117"
"2020-12-11 13:23","148.5","56"
"2020-12-11 13:24","148.5","949"
"2020-12-11 13:25","148.55","1435"
"2020-12-11 13:26","148.6","1180"
"2020-12-11 13:27","148.7","7391"
"2020-12-11 13:28","148.65","2231"
"2020-12-11 13:29","148.7","851"
"2020-12-11 13:30","148.6","1320"
"2020-12-11 13:31","148.5","227"
"2020-12-11 13:32","148.35","2664"
"2020-12-11 13:33","148.4","4346"
"2020-12-11 13:34","148.4","4232"
"2020-12-11 13:35","148.3","817"
"2020-12-11 13:36","148.35","2208"
"2020-12-11 13:37","148.4","60"
"2020-12-11 13:38","148.3","1074"
"2020-12-11 13:39","148.35","1200"
"2020-12-11 13:40","148.4","1895"
"2020-12-11 13:41","148.35","5819"
"2020-12-11 13:44","148.3","2000"
"2020-12-11 13:45","148.3","1502"
"2020-12-11 13:46","148.3","1749"
"2020-12-11 13:47","148.3","100"
"2020-12-11 13:48","148.4","2439"
"2020-12-11 13:49","148.45","848"
"2020-12-11 13:50","148.45","964"
"2020-12-11 13:51","148.5","1391"
"2020-12-11 13:53","148.35","4352"
"2020-12-11 13:54","148.35","7197"
"2020-12-11 13:55","148.35","2662"
"2020-12-11 13:56","148.35","1437"
"2020-12-11 13:57","148.3","735"
"2020-12-11 13:58","148.25","1960"
"2020-12-11 13:59","148.2","7293"
"2020-12-11 14:00","148.25","3185"
"2020-12-11 14:01","148.3","1720"
"2020-12-11 14:02","148.35","1167"
"2020-12-11 14:03","148.4","1375"
"2020-12-11 14:04","148.4","8343"
"2020-12-11 14:05","148.45","2212"
"2020-12-11 14:06","148.55","3636"
"2020-12-11 14:07","148.45","800"
"2020-12-11 14:08","148.55","219"
"2020-12-11 14:09","148.5","3558"
"2020-12-11 14:11","148.45","1657"
"2020-12-11 14:12","148.45","1356"
"2020-12-11 14:13","148.45","200"
"2020-12-11 14:14","148.45","165"
"2020-12-11 14:15","148.35","6894"
"2020-12-11 14:16","148.35","3153"
"2020-12-11 14:17","148.35","42"
"2020-12-11 14:18","148.35","3810"
"2020-12-11 14:19","148.45","5"
"2020-12-11 14:20","148.4","4943"
"2020-12-11 14:21","148.4","2652"
"2020-12-11 14:22","148.5","47"
"2020-12-11 14:23","148.35","3816"
"2020-12-11 14:24","148.4","1671"
"2020-12-11 14:25","148.5","3546"
"2020-12-11 14:26","148.55","1448"
"2020-12-11 14:27","148.6","101"
"2020-12-11 14:29","148.55","7000"
"2020-12-11 14:30","148.7","10619"
"2020-12-11 14:31","148.7","3044"
"2020-12-11 14:32","148.75","5355"
"2020-12-11 14:33","148.75","4630"
"2020-12-11 14:35","148.7","8041"
"2020-12-11 14:36","148.75","4423"
"2020-12-11 14:37","148.75","2608"
"2020-12-11 14:38","148.75","661"
"2020-12-11 14:39","148.6","4182"
"2020-12-11 14:40","148.6","1000"
"2020-12-11 14:41","148.6","4212"
"2020-12-11 14:42","148.7","8138"
"2020-12-11 14:43","148.7","7076"
"2020-12-11 14:45","148.8","4766"
"2020-12-11 14:46","148.8","1893"
"2020-12-11 14:47","148.85","1073"
"2020-12-11 14:48","148.85","3701"
"2020-12-11 14:49","148.85","450"
"2020-12-11 14:50","148.9","4604"
"2020-12-11 14:51","148.85","3015"
"2020-12-11 14:53","148.85","1263"
"2020-12-11 14:54","148.9","3307"
"2020-12-11 14:55","148.9","918"
"2020-12-11 14:56","148.95","2343"
"2020-12-11 14:57","149","4136"
"2020-12-11 14:59","148.95","1830"
"2020-12-11 15:00","148.95","47"
"2020-12-11 15:01","148.9","9"
"2020-12-11 15:02","148.95","2336"
"2020-12-11 15:03","148.95","69"
"2020-12-11 15:04","149.05","6034"
"2020-12-11 15:05","149","17996"
"2020-12-11 15:06","149","8880"
"2020-12-11 15:07","149.15","4853"
"2020-12-11 15:08","149.1","2698"
"2020-12-11 15:09","149","5749"
"2020-12-11 15:10","148.95","1626"
"2020-12-11 15:11","149.1","6772"
"2020-12-11 15:12","149.15","4118"
"2020-12-11 15:13","149.15","2360"
"2020-12-11 15:14","148.95","9787"
"2020-12-11 15:15","149.05","6977"
"2020-12-11 15:16","149.05","1948"
"2020-12-11 15:17","149.05","1081"
"2020-12-11 15:18","149.05","6543"
"2020-12-11 15:19","149.1","1999"
"2020-12-11 15:20","149.2","2796"
"2020-12-11 15:21","149.25","50"
"2020-12-11 15:22","149.1","6590"
"2020-12-11 15:23","149.1","1341"
"2020-12-11 15:24","149.15","721"
"2020-12-11 15:25","149.15","3869"
"2020-12-11 15:26","149.15","7464"
"2020-12-11 15:27","149.65","27551"
"2020-12-11 15:28","149.65","1905"
"2020-12-11 15:29","149.75","20240"
"2020-12-11 15:30","149.35","25285"
"2020-12-11 15:31","149.3","6317"
"2020-12-11 15:32","149","25298"
"2020-12-11 15:33","149.35","8633"
"2020-12-11 15:34","149.05","9687"
"2020-12-11 15:35","148.75","21809"
"2020-12-11 15:36","148.9","1621"
"2020-12-11 15:37","149.1","8286"
"2020-12-11 15:38","149.1","12356"
"2020-12-11 15:39","149","3969"
"2020-12-11 15:40","149.2","4131"
"2020-12-11 15:41","149.3","17357"
"2020-12-11 15:42","149.4","14842"
"2020-12-11 15:43","149.05","10037"
"2020-12-11 15:44","149.1","11099"
"2020-12-11 15:45","149.25","7378"
"2020-12-11 15:46","149.1","8878"
"2020-12-11 15:47","149.05","8098"
"2020-12-11 15:48","148.95","2894"
"2020-12-11 15:49","148.95","7575"
"2020-12-11 15:50","149.05","18143"
"2020-12-11 15:51","149.05","1688"
"2020-12-11 15:52","149.1","5679"
"2020-12-11 15:53","149","5154"
"2020-12-11 15:54","149.05","1928"
"2020-12-11 15:55","149.1","3681"
"2020-12-11 15:57","149.25","5980"
"2020-12-11 15:58","149.2","1751"
"2020-12-11 15:59","149.2","3754"
"2020-12-11 16:00","149.35","4575"
"2020-12-11 16:01","149.35","11036"
"2020-12-11 16:02","149.4","5573"
"2020-12-11 16:03","149.25","5674"
"2020-12-11 16:04","149","6197"
"2020-12-11 16:05","148.9","7232"
"2020-12-11 16:06","148.95","1027"
"2020-12-11 16:07","149","638"
"2020-12-11 16:08","149.05","1692"
"2020-12-11 16:09","148.75","8852"
"2020-12-11 16:10","148.55","13277"
"2020-12-11 16:11","148.6","7571"
"2020-12-11 16:12","148.7","12081"
"2020-12-11 16:13","148.8","7056"
"2020-12-11 16:14","148.8","6820"
"2020-12-11 16:15","148.75","3988"
"2020-12-11 16:16","148.7","2582"
"2020-12-11 16:17","148.85","3544"
"2020-12-11 16:18","148.8","4233"
"2020-12-11 16:19","149","5328"
"2020-12-11 16:25","148.55","1320092"
